Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
collect_SC,141,40,10737418,4294967,8,1024,128
spill_SC,1038,40,10737418,4294967,8,1024,128
merge_SC,8,40,10737418,4294967,8,1024,128
write_SC,4573,40,10737418,4294967,8,1024,128
shuffle_SC,44151,40,10737418,4294967,8,1024,128
read_SC,1185,40,10737418,4294967,8,1024,128
collect_SC,144,40,10737418,4294967,8,1024,128
spill_SC,1163,40,10737418,4294967,8,1024,128
merge_SC,8,40,10737418,4294967,8,1024,128
read_SC,1266,40,10737418,4294967,8,1024,128
collect_SC,149,40,10737418,4294967,8,1024,128
spill_SC,1087,40,10737418,4294967,8,1024,128
merge_SC,8,40,10737418,4294967,8,1024,128
read_SC,1259,50,10737418,5368709,8,1024,128
collect_SC,195,50,10737418,5368709,8,1024,128
spill_SC,1462,50,10737418,5368709,8,1024,128
merge_SC,13,50,10737418,5368709,8,1024,128
read_SC,1254,50,10737418,5368709,8,1024,128
collect_SC,236,50,10737418,5368709,8,1024,128
spill_SC,1357,50,10737418,5368709,8,1024,128
merge_SC,10,50,10737418,5368709,8,1024,128
read_SC,1120,50,10737418,5368709,8,1024,128
collect_SC,184,50,10737418,5368709,8,1024,128
spill_SC,1537,50,10737418,5368709,8,1024,128
merge_SC,9,50,10737418,5368709,8,1024,128
read_SC,983,50,10737418,5368709,8,1024,128
collect_SC,166,50,10737418,5368709,8,1024,128
spill_SC,1298,50,10737418,5368709,8,1024,128
merge_SC,8,50,10737418,5368709,8,1024,128
read_SC,1006,50,10737418,5368709,8,1024,128
collect_SC,166,50,10737418,5368709,8,1024,128
spill_SC,1296,50,10737418,5368709,8,1024,128
merge_SC,7,50,10737418,5368709,8,1024,128
read_SC,1040,50,10737418,5368709,8,1024,128
collect_SC,207,50,10737418,5368709,8,1024,128
spill_SC,1280,50,10737418,5368709,8,1024,128
merge_SC,8,50,10737418,5368709,8,1024,128
read_SC,1232,50,10737418,5368709,8,1024,128
collect_SC,174,50,10737418,5368709,8,1024,128
spill_SC,1364,50,10737418,5368709,8,1024,128
merge_SC,8,50,10737418,5368709,8,1024,128
write_SC,6237,50,10737418,5368709,8,1024,128
shuffle_SC,17860,50,10737418,5368709,8,1024,128
read_SC,1308,50,10737418,5368709,8,1024,128
collect_SC,198,50,10737418,5368709,8,1024,128
spill_SC,1324,50,10737418,5368709,8,1024,128
merge_SC,8,50,10737418,5368709,8,1024,128
read_SC,1236,60,10737418,6442450,8,1024,128
collect_SC,278,60,10737418,6442450,8,1024,128
spill_SC,1670,60,10737418,6442450,8,1024,128
merge_SC,1169,60,10737418,6442450,8,1024,128
read_SC,1307,60,10737418,6442450,8,1024,128
collect_SC,321,60,10737418,6442450,8,1024,128
spill_SC,1853,60,10737418,6442450,8,1024,128
merge_SC,1316,60,10737418,6442450,8,1024,128
write_SC,11773,60,10737418,6442450,8,1024,128
shuffle_SC,10047,60,10737418,6442450,8,1024,128
read_SC,1143,60,10737418,6442450,8,1024,128
collect_SC,252,60,10737418,6442450,8,1024,128
spill_SC,1749,60,10737418,6442450,8,1024,128
merge_SC,1153,60,10737418,6442450,8,1024,128
read_SC,1315,60,10737418,6442450,8,1024,128
collect_SC,300,60,10737418,6442450,8,1024,128
spill_SC,1858,60,10737418,6442450,8,1024,128
merge_SC,1221,60,10737418,6442450,8,1024,128
read_SC,986,60,10737418,6442450,8,1024,128
collect_SC,253,60,10737418,6442450,8,1024,128
spill_SC,1571,60,10737418,6442450,8,1024,128
merge_SC,1176,60,10737418,6442450,8,1024,128
read_SC,937,60,10737418,6442450,8,1024,128
collect_SC,227,60,10737418,6442450,8,1024,128
spill_SC,1537,60,10737418,6442450,8,1024,128
merge_SC,1143,60,10737418,6442450,8,1024,128
read_SC,1039,60,10737418,6442450,8,1024,128
collect_SC,256,60,10737418,6442450,8,1024,128
spill_SC,1629,60,10737418,6442450,8,1024,128
merge_SC,1121,60,10737418,6442450,8,1024,128
read_SC,1694,60,10737418,6442450,8,1024,128
collect_SC,254,60,10737418,6442450,8,1024,128
spill_SC,1672,60,10737418,6442450,8,1024,128
merge_SC,1151,60,10737418,6442450,8,1024,128
read_SC,1411,70,10737418,7516192,8,1024,128
collect_SC,553,70,10737418,7516192,8,1024,128
spill_SC,2148,70,10737418,7516192,8,1024,128
merge_SC,1371,70,10737418,7516192,8,1024,128
read_SC,1277,70,10737418,7516192,8,1024,128
collect_SC,404,70,10737418,7516192,8,1024,128
spill_SC,1971,70,10737418,7516192,8,1024,128
merge_SC,1336,70,10737418,7516192,8,1024,128
read_SC,1137,70,10737418,7516192,8,1024,128
collect_SC,572,70,10737418,7516192,8,1024,128
spill_SC,2158,70,10737418,7516192,8,1024,128
merge_SC,1381,70,10737418,7516192,8,1024,128
read_SC,1036,70,10737418,7516192,8,1024,128
collect_SC,603,70,10737418,7516192,8,1024,128
spill_SC,1994,70,10737418,7516192,8,1024,128
merge_SC,1299,70,10737418,7516192,8,1024,128
read_SC,967,70,10737418,7516192,8,1024,128
collect_SC,355,70,10737418,7516192,8,1024,128
spill_SC,1879,70,10737418,7516192,8,1024,128
merge_SC,1249,70,10737418,7516192,8,1024,128
read_SC,1008,70,10737418,7516192,8,1024,128
collect_SC,333,70,10737418,7516192,8,1024,128
spill_SC,1913,70,10737418,7516192,8,1024,128
merge_SC,1232,70,10737418,7516192,8,1024,128
read_SC,1207,70,10737418,7516192,8,1024,128
collect_SC,443,70,10737418,7516192,8,1024,128
spill_SC,2088,70,10737418,7516192,8,1024,128
merge_SC,1398,70,10737418,7516192,8,1024,128
write_SC,7328,70,10737418,7516192,8,1024,128
shuffle_SC,14283,70,10737418,7516192,8,1024,128
read_SC,1340,70,10737418,7516192,8,1024,128
collect_SC,360,70,10737418,7516192,8,1024,128
spill_SC,1914,70,10737418,7516192,8,1024,128
merge_SC,1331,70,10737418,7516192,8,1024,128
read_SC,1305,80,10737418,8589934,8,1024,128
collect_SC,1755,80,10737418,8589934,8,1024,128
spill_SC,2317,80,10737418,8589934,8,1024,128
merge_SC,1559,80,10737418,8589934,8,1024,128
write_SC,9440,80,10737418,8589934,8,1024,128
shuffle_SC,12781,80,10737418,8589934,8,1024,128
read_SC,1215,80,10737418,8589934,8,1024,128
collect_SC,1697,80,10737418,8589934,8,1024,128
spill_SC,2256,80,10737418,8589934,8,1024,128
merge_SC,1577,80,10737418,8589934,8,1024,128
read_SC,1106,80,10737418,8589934,8,1024,128
collect_SC,1644,80,10737418,8589934,8,1024,128
spill_SC,2184,80,10737418,8589934,8,1024,128
merge_SC,1499,80,10737418,8589934,8,1024,128
read_SC,1193,80,10737418,8589934,8,1024,128
collect_SC,1684,80,10737418,8589934,8,1024,128
spill_SC,2267,80,10737418,8589934,8,1024,128
merge_SC,1670,80,10737418,8589934,8,1024,128
read_SC,978,80,10737418,8589934,8,1024,128
collect_SC,1685,80,10737418,8589934,8,1024,128
spill_SC,2146,80,10737418,8589934,8,1024,128
merge_SC,1342,80,10737418,8589934,8,1024,128
read_SC,999,80,10737418,8589934,8,1024,128
collect_SC,1569,80,10737418,8589934,8,1024,128
spill_SC,2251,80,10737418,8589934,8,1024,128
merge_SC,1345,80,10737418,8589934,8,1024,128
read_SC,1232,80,10737418,8589934,8,1024,128
collect_SC,1729,80,10737418,8589934,8,1024,128
spill_SC,2315,80,10737418,8589934,8,1024,128
merge_SC,1615,80,10737418,8589934,8,1024,128
read_SC,1291,80,10737418,8589934,8,1024,128
collect_SC,1596,80,10737418,8589934,8,1024,128
spill_SC,2092,80,10737418,8589934,8,1024,128
merge_SC,1477,80,10737418,8589934,8,1024,128
read_SC,1395,90,10737418,9663676,8,1024,128
collect_SC,1740,90,10737418,9663676,8,1024,128
spill_SC,2580,90,10737418,9663676,8,1024,128
merge_SC,1719,90,10737418,9663676,8,1024,128
read_SC,1338,90,10737418,9663676,8,1024,128
collect_SC,1740,90,10737418,9663676,8,1024,128
spill_SC,2533,90,10737418,9663676,8,1024,128
merge_SC,1741,90,10737418,9663676,8,1024,128
read_SC,1090,90,10737418,9663676,8,1024,128
collect_SC,1685,90,10737418,9663676,8,1024,128
spill_SC,2428,90,10737418,9663676,8,1024,128
merge_SC,1812,90,10737418,9663676,8,1024,128
read_SC,1224,90,10737418,9663676,8,1024,128
collect_SC,1767,90,10737418,9663676,8,1024,128
spill_SC,2468,90,10737418,9663676,8,1024,128
merge_SC,1905,90,10737418,9663676,8,1024,128
read_SC,1001,90,10737418,9663676,8,1024,128
collect_SC,1624,90,10737418,9663676,8,1024,128
spill_SC,2211,90,10737418,9663676,8,1024,128
merge_SC,1524,90,10737418,9663676,8,1024,128
read_SC,1008,90,10737418,9663676,8,1024,128
collect_SC,1782,90,10737418,9663676,8,1024,128
spill_SC,2516,90,10737418,9663676,8,1024,128
merge_SC,1678,90,10737418,9663676,8,1024,128
read_SC,1291,90,10737418,9663676,8,1024,128
collect_SC,1728,90,10737418,9663676,8,1024,128
spill_SC,2755,90,10737418,9663676,8,1024,128
merge_SC,1743,90,10737418,9663676,8,1024,128
write_SC,8015,90,10737418,9663676,8,1024,128
shuffle_SC,19891,90,10737418,9663676,8,1024,128
read_SC,1494,90,10737418,9663676,8,1024,128
collect_SC,1602,90,10737418,9663676,8,1024,128
spill_SC,2286,90,10737418,9663676,8,1024,128
merge_SC,1645,90,10737418,9663676,8,1024,128
read_SC,1343,100,10737418,10737418,8,1024,128
collect_SC,1748,100,10737418,10737418,8,1024,128
spill_SC,2710,100,10737418,10737418,8,1024,128
merge_SC,1857,100,10737418,10737418,8,1024,128
read_SC,1314,100,10737418,10737418,8,1024,128
collect_SC,1776,100,10737418,10737418,8,1024,128
spill_SC,2656,100,10737418,10737418,8,1024,128
merge_SC,1847,100,10737418,10737418,8,1024,128
read_SC,1261,100,10737418,10737418,8,1024,128
collect_SC,1845,100,10737418,10737418,8,1024,128
spill_SC,2781,100,10737418,10737418,8,1024,128
merge_SC,2168,100,10737418,10737418,8,1024,128
read_SC,990,100,10737418,10737418,8,1024,128
collect_SC,1674,100,10737418,10737418,8,1024,128
spill_SC,2552,100,10737418,10737418,8,1024,128
merge_SC,1846,100,10737418,10737418,8,1024,128
write_SC,7023,100,10737418,10737418,8,1024,128
shuffle_SC,17138,100,10737418,10737418,8,1024,128
read_SC,994,100,10737418,10737418,8,1024,128
collect_SC,1797,100,10737418,10737418,8,1024,128
spill_SC,2705,100,10737418,10737418,8,1024,128
merge_SC,1682,100,10737418,10737418,8,1024,128
read_SC,1006,100,10737418,10737418,8,1024,128
collect_SC,1844,100,10737418,10737418,8,1024,128
spill_SC,2710,100,10737418,10737418,8,1024,128
merge_SC,1664,100,10737418,10737418,8,1024,128
read_SC,1291,100,10737418,10737418,8,1024,128
collect_SC,1686,100,10737418,10737418,8,1024,128
spill_SC,2654,100,10737418,10737418,8,1024,128
merge_SC,1878,100,10737418,10737418,8,1024,128
read_SC,1339,100,10737418,10737418,8,1024,128
collect_SC,1872,100,10737418,10737418,8,1024,128
spill_SC,2782,100,10737418,10737418,8,1024,128
merge_SC,2271,100,10737418,10737418,8,1024,128
read_SC,1237,10,16106127,1610612,12,1536,128
collect_SC,82,10,16106127,1610612,12,1536,128
spill_SC,1400,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1252,10,16106127,1610612,12,1536,128
collect_SC,87,10,16106127,1610612,12,1536,128
spill_SC,388,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1312,10,16106127,1610612,12,1536,128
collect_SC,76,10,16106127,1610612,12,1536,128
spill_SC,1322,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
write_SC,1257,10,16106127,1610612,12,1536,128
shuffle_SC,2598,10,16106127,1610612,12,1536,128
read_SC,1102,10,16106127,1610612,12,1536,128
collect_SC,71,10,16106127,1610612,12,1536,128
spill_SC,428,10,16106127,1610612,12,1536,128
merge_SC,11,10,16106127,1610612,12,1536,128
read_SC,1190,10,16106127,1610612,12,1536,128
collect_SC,68,10,16106127,1610612,12,1536,128
spill_SC,469,10,16106127,1610612,12,1536,128
merge_SC,9,10,16106127,1610612,12,1536,128
read_SC,950,10,16106127,1610612,12,1536,128
collect_SC,74,10,16106127,1610612,12,1536,128
spill_SC,701,10,16106127,1610612,12,1536,128
merge_SC,19,10,16106127,1610612,12,1536,128
read_SC,1049,10,16106127,1610612,12,1536,128
collect_SC,70,10,16106127,1610612,12,1536,128
spill_SC,359,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1035,10,16106127,1610612,12,1536,128
collect_SC,51,10,16106127,1610612,12,1536,128
spill_SC,770,10,16106127,1610612,12,1536,128
merge_SC,9,10,16106127,1610612,12,1536,128
read_SC,977,10,16106127,1610612,12,1536,128
collect_SC,85,10,16106127,1610612,12,1536,128
spill_SC,550,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1270,10,16106127,1610612,12,1536,128
collect_SC,68,10,16106127,1610612,12,1536,128
spill_SC,399,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1128,10,16106127,1610612,12,1536,128
collect_SC,69,10,16106127,1610612,12,1536,128
spill_SC,386,10,16106127,1610612,12,1536,128
merge_SC,9,10,16106127,1610612,12,1536,128
read_SC,1359,10,16106127,1610612,12,1536,128
collect_SC,66,10,16106127,1610612,12,1536,128
spill_SC,365,10,16106127,1610612,12,1536,128
merge_SC,8,10,16106127,1610612,12,1536,128
read_SC,1236,20,16106127,3221225,12,1536,128
collect_SC,121,20,16106127,3221225,12,1536,128
spill_SC,667,20,16106127,3221225,12,1536,128
merge_SC,14,20,16106127,3221225,12,1536,128
read_SC,1212,20,16106127,3221225,12,1536,128
collect_SC,92,20,16106127,3221225,12,1536,128
spill_SC,640,20,16106127,3221225,12,1536,128
merge_SC,8,20,16106127,3221225,12,1536,128
write_SC,3315,20,16106127,3221225,12,1536,128
shuffle_SC,4754,20,16106127,3221225,12,1536,128
read_SC,1179,20,16106127,3221225,12,1536,128
collect_SC,103,20,16106127,3221225,12,1536,128
spill_SC,729,20,16106127,3221225,12,1536,128
merge_SC,9,20,16106127,3221225,12,1536,128
read_SC,1078,20,16106127,3221225,12,1536,128
collect_SC,112,20,16106127,3221225,12,1536,128
spill_SC,615,20,16106127,3221225,12,1536,128
merge_SC,8,20,16106127,3221225,12,1536,128
read_SC,1128,20,16106127,3221225,12,1536,128
collect_SC,106,20,16106127,3221225,12,1536,128
spill_SC,660,20,16106127,3221225,12,1536,128
merge_SC,9,20,16106127,3221225,12,1536,128
read_SC,1104,20,16106127,3221225,12,1536,128
collect_SC,87,20,16106127,3221225,12,1536,128
spill_SC,626,20,16106127,3221225,12,1536,128
merge_SC,13,20,16106127,3221225,12,1536,128
read_SC,998,20,16106127,3221225,12,1536,128
collect_SC,104,20,16106127,3221225,12,1536,128
spill_SC,601,20,16106127,3221225,12,1536,128
merge_SC,8,20,16106127,3221225,12,1536,128
read_SC,1018,20,16106127,3221225,12,1536,128
collect_SC,109,20,16106127,3221225,12,1536,128
spill_SC,642,20,16106127,3221225,12,1536,128
merge_SC,13,20,16106127,3221225,12,1536,128
read_SC,975,20,16106127,3221225,12,1536,128
collect_SC,94,20,16106127,3221225,12,1536,128
spill_SC,643,20,16106127,3221225,12,1536,128
merge_SC,10,20,16106127,3221225,12,1536,128
read_SC,1323,20,16106127,3221225,12,1536,128
collect_SC,98,20,16106127,3221225,12,1536,128
spill_SC,604,20,16106127,3221225,12,1536,128
merge_SC,8,20,16106127,3221225,12,1536,128
read_SC,1493,20,16106127,3221225,12,1536,128
collect_SC,123,20,16106127,3221225,12,1536,128
spill_SC,667,20,16106127,3221225,12,1536,128
merge_SC,7,20,16106127,3221225,12,1536,128
read_SC,1080,20,16106127,3221225,12,1536,128
collect_SC,101,20,16106127,3221225,12,1536,128
spill_SC,648,20,16106127,3221225,12,1536,128
merge_SC,8,20,16106127,3221225,12,1536,128
read_SC,1201,30,16106127,4831838,12,1536,128
collect_SC,126,30,16106127,4831838,12,1536,128
spill_SC,878,30,16106127,4831838,12,1536,128
merge_SC,9,30,16106127,4831838,12,1536,128
read_SC,1273,30,16106127,4831838,12,1536,128
collect_SC,137,30,16106127,4831838,12,1536,128
spill_SC,889,30,16106127,4831838,12,1536,128
merge_SC,11,30,16106127,4831838,12,1536,128
read_SC,1310,30,16106127,4831838,12,1536,128
collect_SC,142,30,16106127,4831838,12,1536,128
spill_SC,981,30,16106127,4831838,12,1536,128
merge_SC,10,30,16106127,4831838,12,1536,128
read_SC,1240,30,16106127,4831838,12,1536,128
collect_SC,120,30,16106127,4831838,12,1536,128
spill_SC,897,30,16106127,4831838,12,1536,128
merge_SC,11,30,16106127,4831838,12,1536,128
read_SC,1154,30,16106127,4831838,12,1536,128
collect_SC,140,30,16106127,4831838,12,1536,128
spill_SC,877,30,16106127,4831838,12,1536,128
merge_SC,10,30,16106127,4831838,12,1536,128
read_SC,1123,30,16106127,4831838,12,1536,128
collect_SC,128,30,16106127,4831838,12,1536,128
spill_SC,854,30,16106127,4831838,12,1536,128
merge_SC,11,30,16106127,4831838,12,1536,128
read_SC,1128,30,16106127,4831838,12,1536,128
collect_SC,135,30,16106127,4831838,12,1536,128
spill_SC,872,30,16106127,4831838,12,1536,128
merge_SC,8,30,16106127,4831838,12,1536,128
read_SC,1109,30,16106127,4831838,12,1536,128
collect_SC,112,30,16106127,4831838,12,1536,128
spill_SC,781,30,16106127,4831838,12,1536,128
merge_SC,7,30,16106127,4831838,12,1536,128
read_SC,1003,30,16106127,4831838,12,1536,128
collect_SC,126,30,16106127,4831838,12,1536,128
spill_SC,785,30,16106127,4831838,12,1536,128
merge_SC,8,30,16106127,4831838,12,1536,128
read_SC,998,30,16106127,4831838,12,1536,128
collect_SC,131,30,16106127,4831838,12,1536,128
spill_SC,800,30,16106127,4831838,12,1536,128
merge_SC,8,30,16106127,4831838,12,1536,128
read_SC,974,30,16106127,4831838,12,1536,128
collect_SC,129,30,16106127,4831838,12,1536,128
spill_SC,841,30,16106127,4831838,12,1536,128
merge_SC,8,30,16106127,4831838,12,1536,128
write_SC,6089,30,16106127,4831838,12,1536,128
shuffle_SC,10074,30,16106127,4831838,12,1536,128
read_SC,1059,30,16106127,4831838,12,1536,128
collect_SC,118,30,16106127,4831838,12,1536,128
spill_SC,806,30,16106127,4831838,12,1536,128
merge_SC,8,30,16106127,4831838,12,1536,128
read_SC,1320,40,16106127,6442450,12,1536,128
collect_SC,180,40,16106127,6442450,12,1536,128
spill_SC,1211,40,16106127,6442450,12,1536,128
merge_SC,8,40,16106127,6442450,12,1536,128
read_SC,1239,40,16106127,6442450,12,1536,128
collect_SC,162,40,16106127,6442450,12,1536,128
spill_SC,1081,40,16106127,6442450,12,1536,128
merge_SC,8,40,16106127,6442450,12,1536,128
read_SC,1275,40,16106127,6442450,12,1536,128
collect_SC,161,40,16106127,6442450,12,1536,128
spill_SC,1101,40,16106127,6442450,12,1536,128
merge_SC,9,40,16106127,6442450,12,1536,128
read_SC,1245,40,16106127,6442450,12,1536,128
collect_SC,153,40,16106127,6442450,12,1536,128
spill_SC,1228,40,16106127,6442450,12,1536,128
merge_SC,9,40,16106127,6442450,12,1536,128
read_SC,1220,40,16106127,6442450,12,1536,128
collect_SC,192,40,16106127,6442450,12,1536,128
spill_SC,1116,40,16106127,6442450,12,1536,128
merge_SC,10,40,16106127,6442450,12,1536,128
read_SC,1156,40,16106127,6442450,12,1536,128
collect_SC,166,40,16106127,6442450,12,1536,128
spill_SC,1126,40,16106127,6442450,12,1536,128
merge_SC,9,40,16106127,6442450,12,1536,128
read_SC,1145,40,16106127,6442450,12,1536,128
collect_SC,156,40,16106127,6442450,12,1536,128
spill_SC,1190,40,16106127,6442450,12,1536,128
merge_SC,8,40,16106127,6442450,12,1536,128
write_SC,9417,40,16106127,6442450,12,1536,128
shuffle_SC,12341,40,16106127,6442450,12,1536,128
read_SC,1263,40,16106127,6442450,12,1536,128
collect_SC,146,40,16106127,6442450,12,1536,128
spill_SC,1018,40,16106127,6442450,12,1536,128
merge_SC,8,40,16106127,6442450,12,1536,128
read_SC,1028,40,16106127,6442450,12,1536,128
collect_SC,168,40,16106127,6442450,12,1536,128
spill_SC,1008,40,16106127,6442450,12,1536,128
merge_SC,8,40,16106127,6442450,12,1536,128
read_SC,1595,40,16106127,6442450,12,1536,128
collect_SC,168,40,16106127,6442450,12,1536,128
spill_SC,1129,40,16106127,6442450,12,1536,128
merge_SC,7,40,16106127,6442450,12,1536,128
read_SC,4408,40,16106127,6442450,12,1536,128
collect_SC,202,40,16106127,6442450,12,1536,128
spill_SC,1253,40,16106127,6442450,12,1536,128
merge_SC,9,40,16106127,6442450,12,1536,128
read_SC,1200,40,16106127,6442450,12,1536,128
collect_SC,170,40,16106127,6442450,12,1536,128
spill_SC,1137,40,16106127,6442450,12,1536,128
merge_SC,7,40,16106127,6442450,12,1536,128
read_SC,1144,50,16106127,8053063,12,1536,128
collect_SC,198,50,16106127,8053063,12,1536,128
spill_SC,1498,50,16106127,8053063,12,1536,128
merge_SC,9,50,16106127,8053063,12,1536,128
read_SC,1302,50,16106127,8053063,12,1536,128
collect_SC,220,50,16106127,8053063,12,1536,128
spill_SC,1387,50,16106127,8053063,12,1536,128
merge_SC,12,50,16106127,8053063,12,1536,128
read_SC,1221,50,16106127,8053063,12,1536,128
collect_SC,205,50,16106127,8053063,12,1536,128
spill_SC,1529,50,16106127,8053063,12,1536,128
merge_SC,10,50,16106127,8053063,12,1536,128
read_SC,1287,50,16106127,8053063,12,1536,128
collect_SC,197,50,16106127,8053063,12,1536,128
spill_SC,1427,50,16106127,8053063,12,1536,128
merge_SC,10,50,16106127,8053063,12,1536,128
read_SC,1095,50,16106127,8053063,12,1536,128
collect_SC,220,50,16106127,8053063,12,1536,128
spill_SC,1374,50,16106127,8053063,12,1536,128
merge_SC,9,50,16106127,8053063,12,1536,128
read_SC,1143,50,16106127,8053063,12,1536,128
collect_SC,187,50,16106127,8053063,12,1536,128
spill_SC,1423,50,16106127,8053063,12,1536,128
merge_SC,10,50,16106127,8053063,12,1536,128
read_SC,1220,50,16106127,8053063,12,1536,128
collect_SC,211,50,16106127,8053063,12,1536,128
spill_SC,1367,50,16106127,8053063,12,1536,128
merge_SC,12,50,16106127,8053063,12,1536,128
read_SC,1181,50,16106127,8053063,12,1536,128
collect_SC,206,50,16106127,8053063,12,1536,128
spill_SC,1340,50,16106127,8053063,12,1536,128
merge_SC,8,50,16106127,8053063,12,1536,128
read_SC,965,50,16106127,8053063,12,1536,128
collect_SC,179,50,16106127,8053063,12,1536,128
spill_SC,1382,50,16106127,8053063,12,1536,128
merge_SC,11,50,16106127,8053063,12,1536,128
read_SC,1109,50,16106127,8053063,12,1536,128
collect_SC,200,50,16106127,8053063,12,1536,128
spill_SC,1210,50,16106127,8053063,12,1536,128
merge_SC,7,50,16106127,8053063,12,1536,128
read_SC,1289,50,16106127,8053063,12,1536,128
